machine_id,run_id,timestamp,cpu_pct,cpu_frequency_mhz,ram_pct,ram_used_mb,ram_available_mb,swap_pct,swap_used_mb,disk_usage_pct,disk_free_gb,disk_read_mb_s,disk_write_mb_s,disk_latency_ms,net_sent_mb_s,net_recv_mb_s,network_latency_ms,process_count,thread_count,context_switches_per_s,battery_pct,battery_plugged
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T22:03:13.959000Z,100.0,2803.0,59.4,10099.3,6912.6,6.9,73.8,15.4,402.83,0.0,0.0838,0.0,0.0001,0.0067,42.162,251,2940,9359.2,85.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T22:03:17.100000Z,100.0,2803.0,59.2,10063.6,6948.3,6.9,73.8,15.4,402.83,0.0,0.2031,0.0,0.0001,0.0026,28.449,251,2939,8515.6,85.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T22:03:20.939000Z,100.0,2803.0,59.7,10158.7,6853.1,6.9,73.8,15.4,402.83,0.0,0.1587,0.0,0.0041,0.0031,50.501,252,2944,11909.3,85.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T22:03:23.917000Z,100.0,2803.0,59.8,10177.4,6834.5,6.9,73.8,15.4,402.83,0.1721,0.8163,0.0,0.0033,0.0731,37.072,252,2945,12275.3,85.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T22:03:27.380000Z,100.0,2803.0,59.9,10185.3,6826.5,6.9,73.8,15.4,402.83,0.0164,0.2107,0.0,0.0001,0.0048,32.252,252,2943,19325.6,85.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T22:03:30.088000Z,100.0,2803.0,59.9,10182.1,6829.8,6.9,73.8,15.4,402.83,0.0123,0.1291,0.0,0.0021,0.0022,44.571,252,2943,16661.5,85.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T22:03:32.354000Z,100.0,2803.0,59.8,10174.5,6837.3,6.9,73.8,15.4,402.83,0.3438,1.408,0.0,0.0002,0.0026,71.66,252,2937,12754.1,85.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T22:03:34.184000Z,100.0,2803.0,59.8,10176.1,6835.7,6.9,73.8,15.4,402.83,0.0409,0.1781,0.029,0.0001,0.001,48.333,252,2928,14498.4,85.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T22:03:41.093000Z,100.0,2803.0,59.7,10149.0,6862.8,6.9,73.8,15.4,402.83,0.0407,0.1993,0.0,0.0001,0.0042,44.522,253,3098,17147.9,85.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T22:03:44.846000Z,100.0,2803.0,60.2,10243.2,6768.7,6.9,73.8,15.4,402.83,0.0082,0.196,0.0,0.0034,0.002,93.484,253,3097,19277.7,85.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T22:03:49.571000Z,100.0,2803.0,60.4,10277.1,6734.7,6.9,73.8,15.4,402.83,0.0163,0.2011,0.0,0.0027,0.0053,79.854,253,3096,15318.2,85.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T22:03:53.189000Z,100.0,2803.0,60.4,10282.0,6729.9,6.9,73.8,15.4,402.83,0.0,0.1478,0.0,0.002,0.0012,41.646,253,3097,14676.9,85.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T22:03:56.243000Z,100.0,2803.0,60.5,10294.4,6717.4,6.9,73.8,15.4,402.83,0.0,0.3648,0.0,0.0001,0.0005,66.025,253,3097,16628.3,85.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T22:03:58.231000Z,100.0,2803.0,60.2,10249.5,6762.4,6.9,73.8,15.4,402.83,0.0,0.1372,0.0,0.0001,0.0033,142.298,253,3095,12699.1,85.0,1
